"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","should perform free vin check and complete purchase with financing","chromium","2026-09-16","failed","2026-09-16","Home Page - Free VIN Check Flow @ui @smoke @regression","ui/home/free_vin_check.spec.ts","",""
"","1335","should submit auto quote form and proceed in chat","firefox","2026-09-16","failed","2026-09-16","Home Page - Auto Quote Form @ui @smoke @regression","ui/home/auto_quote.spec.ts","",""
"","298","should submit auto quote form and proceed in chat","chromium","2026-09-16","failed","2026-09-16","Home Page - Auto Quote Form @ui @smoke @regression","ui/home/auto_quote.spec.ts","",""
"","1278","should perform free vin check and complete purchase with financing","firefox","2026-09-16","failed","2026-09-16","Home Page - Free VIN Check Flow @ui @smoke @regression","ui/home/free_vin_check.spec.ts","",""
